ProductID	Locale	name	SKU	productURL	imageURL	CurrencyCode	Price 	ProductFamily	MSUPC	Brand	Availability
90FC23DV6SNZ-4NJ3	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Graphite Gold, English)	DAG-00003	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/4NJ3?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Graphite+Gold%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7DtY?ver=bd85	CAD	1649.00	Surface	889842170610	Microsoft	1
90FC23DV6SNZ-5N02	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Cobalt Blue, English)	DAG-00007	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/5N02?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Cobalt+Blue%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qu0?ver=ad6b	CAD	1649.00	Surface	889842170658	Microsoft	1
90FC23DV6SNZ-677T	en_ca	Surface Laptop - Intel Core i7 / 8GB RAM / 256GB SSD (Platinum, English)	DAJ-00001	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/677T?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+8GB+RAM+%2f+256GB+SSD+(Platinum%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	1999.00	Surface	889842227093	Microsoft	1
90FC23DV6SNZ-6BD2	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Graphite Gold, English)	DAL-00019	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/6BD2?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Graphite+Gold%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7DtY?ver=bd85	CAD	2799.00	Surface	889842241952	Microsoft	1
90FC23DV6SNZ-6ZG8	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Burgundy, English)	DAG-00005	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/6ZG8?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Burgundy%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7DtR?ver=c20c	CAD	1649.00	Surface	889842170634	Microsoft	1
90FC23DV6SNZ-85BZ	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Cobalt Blue, French)	DAG-00008	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/85BZ?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Cobalt+Blue%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qu0?ver=ad6b	CAD	1649.00	Surface	889842170665	Microsoft	1
90FC23DV6SNZ-939Z	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Platinum, English)	DAG-00001	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/939Z?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Platinum%2c+English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	1649.00	Surface	889842170597	Microsoft	1
90FC23DV6SNZ-C34L	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Graphite Gold, French)	DAL-00020	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/C34L?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Graphite+Gold%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7DtY?ver=bd85	CAD	2799.00	Surface	889842241969	Microsoft	1
90FC23DV6SNZ-CTFJ	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Burgundy, French)	DAG-00006	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/CTFJ?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Burgundy%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7DtR?ver=c20c	CAD	1649.00	Surface	889842170641	Microsoft	1
90FC23DV6SNZ-DRJX	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Cobalt Blue, French)	DAL-00056	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/DRJX?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Cobalt+Blue%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qu0?ver=ad6b	CAD	2799.00	Surface	889842242300	Microsoft	1
